code,country_code,subdivision_name_type,subdivision_name
JP-38,JP,gn_name_rnaturalearth_cleaned,Ehime ken
JP-38,JP,name_en_rnaturalearth,Ehime Prefecture
JP-38,JP,name_sv_rnaturalearth,Ehime prefektur
JP-38,JP,name_hu_rnaturalearth,Ehime prefektúra
JP-38,JP,gn_name_rnaturalearth,Ehime-ken
JP-38,JP,name_de_rnaturalearth,Präfektur Ehime
JP-38,JP,name_es_rnaturalearth,Prefectura de Ehime
JP-38,JP,name_fr_rnaturalearth,Préfecture d'Ehime
JP-38,JP,name_id_rnaturalearth,Prefektur Ehime
JP-38,JP,name_pl_rnaturalearth,Prefektura Ehime
JP-38,JP,name_it_rnaturalearth,prefettura di Ehime
JP-39,JP,Subdivision name (en),Kochi
JP-39,JP,gn_name_rnaturalearth_cleaned,Kochi ken
JP-39,JP,name_en_rnaturalearth,Kochi Prefecture
JP-39,JP,name_sv_rnaturalearth,Kochi prefektur
JP-39,JP,gn_name_rnaturalearth,Kochi-ken
JP-39,JP,name_hu_rnaturalearth,Kócsi prefektúra
JP-39,JP,Subdivision name (ja)(ISO 3602:1989)_no_diacritic,Koti
JP-39,JP,Subdivision name (ja)(ISO 3602:1989),Kôti
JP-39,JP,name_de_rnaturalearth,Präfektur Kochi
JP-39,JP,name_es_rnaturalearth,Prefectura de Kochi
JP-39,JP,name_fr_rnaturalearth,Préfecture de Kochi
JP-39,JP,name_id_rnaturalearth,Prefektur Kochi
JP-39,JP,name_pl_rnaturalearth,Prefektura Kochi
JP-39,JP,name_it_rnaturalearth,prefettura di Kochi
JP-40,JP,Subdivision name (en),Fukuoka
JP-40,JP,gn_name_rnaturalearth_cleaned,Fukuoka ken
JP-40,JP,name_en_rnaturalearth,Fukuoka Prefecture
JP-40,JP,name_sv_rnaturalearth,Fukuoka prefektur
JP-40,JP,name_hu_rnaturalearth,Fukuoka prefektúra
JP-40,JP,gn_name_rnaturalearth,Fukuoka-ken
JP-40,JP,Subdivision name (ja)(ISO 3602:1989),Hukuoka
JP-40,JP,name_de_rnaturalearth,Präfektur Fukuoka
JP-40,JP,name_es_rnaturalearth,Prefectura de Fukuoka
JP-40,JP,name_fr_rnaturalearth,Préfecture de Fukuoka
JP-40,JP,name_id_rnaturalearth,Prefektur Fukuoka
JP-40,JP,name_pl_rnaturalearth,Prefektura Fukuoka
JP-40,JP,name_it_rnaturalearth,prefettura di Fukuoka
JP-41,JP,Subdivision name (en),
JP-41,JP,name_de_rnaturalearth,Präfektur Saga
JP-41,JP,name_es_rnaturalearth,Prefectura de Saga
JP-41,JP,name_fr_rnaturalearth,Préfecture de Saga
JP-41,JP,name_id_rnaturalearth,Prefektur Saga
JP-41,JP,name_pl_rnaturalearth,Prefektura Saga
JP-41,JP,name_it_rnaturalearth,Prefettura di Saga
JP-41,JP,Subdivision name (ja)(ISO 3602:1989),Saga
JP-41,JP,gn_name_rnaturalearth_cleaned,Saga ken
JP-41,JP,name_en_rnaturalearth,Saga Prefecture
JP-41,JP,name_sv_rnaturalearth,Saga prefektur
JP-41,JP,gn_name_rnaturalearth,Saga-ken
JP-41,JP,name_hu_rnaturalearth,Szaga prefektúra
JP-42,JP,Subdivision name (en),
JP-42,JP,Subdivision name (ja)(ISO 3602:1989),Nagasaki
JP-42,JP,gn_name_rnaturalearth_cleaned,Nagasaki ken
JP-42,JP,name_en_rnaturalearth,Nagasaki Prefecture
JP-42,JP,name_sv_rnaturalearth,Nagasaki prefektur
JP-42,JP,gn_name_rnaturalearth,Nagasaki-ken
JP-42,JP,name_hu_rnaturalearth,Nagaszaki prefektúra
JP-42,JP,name_de_rnaturalearth,Präfektur Nagasaki
JP-42,JP,name_es_rnaturalearth,Prefectura de Nagasaki
JP-42,JP,name_fr_rnaturalearth,Préfecture de Nagasaki
JP-42,JP,name_id_rnaturalearth,Prefektur Nagasaki
JP-42,JP,name_pl_rnaturalearth,Prefektura Nagasaki
JP-42,JP,name_it_rnaturalearth,prefettura di Nagasaki
JP-43,JP,Subdivision name (en),
JP-43,JP,Subdivision name (ja)(ISO 3602:1989),Kumamoto
JP-43,JP,gn_name_rnaturalearth_cleaned,Kumamoto ken
JP-43,JP,name_en_rnaturalearth,Kumamoto Prefecture
JP-43,JP,name_sv_rnaturalearth,Kumamoto prefektur
JP-43,JP,name_hu_rnaturalearth,Kumamoto prefektúra
JP-43,JP,gn_name_rnaturalearth,Kumamoto-ken
JP-43,JP,name_de_rnaturalearth,Präfektur Kumamoto
JP-43,JP,name_es_rnaturalearth,Prefectura de Kumamoto
JP-43,JP,name_fr_rnaturalearth,Préfecture de Kumamoto
JP-43,JP,name_id_rnaturalearth,Prefektur Kumamoto
JP-43,JP,name_pl_rnaturalearth,Prefektura Kumamoto
JP-43,JP,name_it_rnaturalearth,prefettura di Kumamoto
JP-44,JP,Subdivision name (en),Oita
JP-44,JP,Subdivision name (ja)(ISO 3602:1989),Ôita
JP-44,JP,gn_name_rnaturalearth_cleaned,Oita ken
JP-44,JP,name_en_rnaturalearth,Oita Prefecture
JP-44,JP,name_sv_rnaturalearth,Oita prefektur
JP-44,JP,name_hu_rnaturalearth,Óita prefektúra
JP-44,JP,gn_name_rnaturalearth,Oita-ken
JP-44,JP,name_de_rnaturalearth,Präfektur Oita
JP-44,JP,name_es_rnaturalearth,Prefectura de Oita
JP-44,JP,name_fr_rnaturalearth,Préfecture d'Oita
JP-44,JP,name_id_rnaturalearth,Prefektur Oita
JP-44,JP,name_pl_rnaturalearth,Prefektura Oita
JP-44,JP,name_it_rnaturalearth,prefettura di Oita
JP-45,JP,Subdivision name (en),
JP-45,JP,name_hu_rnaturalearth,Mijazaki prefektúra
JP-45,JP,Subdivision name (ja)(ISO 3602:1989),Miyazaki
JP-45,JP,gn_name_rnaturalearth_cleaned,Miyazaki ken
JP-45,JP,name_en_rnaturalearth,Miyazaki Prefecture
JP-45,JP,name_sv_rnaturalearth,Miyazaki prefektur
JP-45,JP,gn_name_rnaturalearth,Miyazaki-ken
JP-45,JP,name_de_rnaturalearth,Präfektur Miyazaki
JP-45,JP,name_es_rnaturalearth,Prefectura de Miyazaki
JP-45,JP,name_fr_rnaturalearth,Préfecture de Miyazaki
JP-45,JP,name_id_rnaturalearth,Prefektur Miyazaki
JP-45,JP,name_pl_rnaturalearth,Prefektura Miyazaki
JP-45,JP,name_it_rnaturalearth,prefettura di Miyazaki
JP-46,JP,Subdivision name (en),Kagoshima
JP-46,JP,gn_name_rnaturalearth_cleaned,Kagoshima ken
JP-46,JP,name_en_rnaturalearth,Kagoshima Prefecture
JP-46,JP,name_sv_rnaturalearth,Kagoshima prefektur
JP-46,JP,gn_name_rnaturalearth,Kagoshima-ken
JP-46,JP,Subdivision name (ja)(ISO 3602:1989),Kagosima
JP-46,JP,name_tr_rnaturalearth,Kagosima ili
JP-46,JP,name_hu_rnaturalearth,Kagosima prefektúra
JP-46,JP,name_de_rnaturalearth,Präfektur Kagoshima
JP-46,JP,name_es_rnaturalearth,Prefectura de Kagoshima
JP-46,JP,name_fr_rnaturalearth,Préfecture de Kagoshima
JP-46,JP,name_id_rnaturalearth,Prefektur Kagoshima
JP-46,JP,name_pl_rnaturalearth,Prefektura Kagoshima
JP-46,JP,name_it_rnaturalearth,prefettura di Kagoshima
JP-47,JP,Subdivision name (en),
JP-47,JP,name_hu_rnaturalearth,Okinava prefektúra
JP-47,JP,Subdivision name (ja)(ISO 3602:1989),Okinawa
JP-47,JP,gn_name_rnaturalearth_cleaned,Okinawa ken
JP-47,JP,name_en_rnaturalearth,Okinawa Prefecture
JP-47,JP,name_sv_rnaturalearth,Okinawa prefektur
JP-47,JP,gn_name_rnaturalearth,Okinawa-ken
JP-47,JP,name_de_rnaturalearth,Präfektur Okinawa
JP-47,JP,name_es_rnaturalearth,Prefectura de Okinawa
JP-47,JP,name_fr_rnaturalearth,Préfecture d'Okinawa
JP-47,JP,name_id_rnaturalearth,Prefektur Okinawa
JP-47,JP,name_pl_rnaturalearth,Prefektura Okinawa
JP-47,JP,name_it_rnaturalearth,prefettura di Okinawa
KE-01,KE,Subdivision name (en),Baringo
KE-02,KE,Subdivision name (en),Bomet
KE-03,KE,Subdivision name (en),Bungoma
KE-04,KE,Subdivision name (en),Busia
KE-05,KE,github_hyperknot_country-levels_cleaned,Elegeyo Marakwet
KE-05,KE,github_hyperknot_country-levels,Elegeyo-Marakwet
KE-05,KE,Subdivision name (en),Elgeyo/Marakwet
KE-06,KE,Subdivision name (en),Embu
KE-06,KE,github_hyperknot_country-levels,Embu County
KE-07,KE,Subdivision name (en),Garissa
KE-07,KE,github_hyperknot_country-levels,Garissa County
KE-08,KE,Subdivision name (en),Homa Bay
KE-09,KE,Subdivision name (en),Isiolo
KE-09,KE,github_hyperknot_country-levels,Isiolo County
KE-10,KE,Subdivision name (en),Kajiado
KE-11,KE,Subdivision name (en),Kakamega
KE-110,KE,name_alt_rnaturalearth,Federal Area
KE-110,KE,name_alt_rnaturalearth_cleaned,Federal Area|Nairobi District|Masai
KE-110,KE,name_alt_rnaturalearth,Federal Area|Nairobi District|Masai District
KE-110,KE,name_alt_rnaturalearth_cleaned,Masai
KE-110,KE,name_alt_rnaturalearth,Masai District
KE-110,KE,Subdivision name (en),Nairobi
KE-110,KE,name_pt_rnaturalearth,Nairóbi
KE-110,KE,gns_name_rnaturalearth,Nairobi Area
KE-110,KE,name_alt_rnaturalearth,Nairobi District
KE-110,KE,gn_name_rnaturalearth,Nairobi Province
KE-12,KE,Subdivision name (en),Kericho
KE-13,KE,Subdivision name (en),Kiambu
KE-14,KE,Subdivision name (en),Kilifi
KE-15,KE,Subdivision name (en),Kirinyaga
KE-15,KE,github_hyperknot_country-levels,Kirinyaga County
KE-16,KE,Subdivision name (en),Kisii
KE-17,KE,Subdivision name (en),Kisumu
KE-18,KE,Subdivision name (en),Kitui
KE-19,KE,Subdivision name (en),Kwale
KE-20,KE,Subdivision name (en),Laikipia
KE-200,KE,Subdivision name (en),Central
KE-200,KE,gn_name_rnaturalearth,Central Province
KE-200,KE,name_sv_rnaturalearth,Centralprovinsen
KE-200,KE,Subdivision name (sw),Kati
KE-200,KE,name_hu_rnaturalearth,Középso tartomány
KE-200,KE,name_fr_rnaturalearth,Province centrale
KE-200,KE,name_es_rnaturalearth,Provincia Central
KE-200,KE,name_pt_rnaturalearth,Província Central
KE-200,KE,name_it_rnaturalearth,provincia centrale
KE-200,KE,name_id_rnaturalearth,Provinsi Central
KE-200,KE,name_pl_rnaturalearth,Prowincja Centralna
KE-21,KE,Subdivision name (en),Lamu
KE-22,KE,Subdivision name (en),Machakos
KE-23,KE,Subdivision name (en),Makueni
KE-24,KE,Subdivision name (en),Mandera
KE-25,KE,Subdivision name (en),Marsabit
KE-26,KE,Subdivision name (en),Meru
KE-27,KE,Subdivision name (en),Migori
KE-28,KE,Subdivision name (en),Mombasa
KE-29,KE,Subdivision name (en),Murang'a
KE-29,KE,github_hyperknot_country-levels,Murang`a
KE-30,KE,github_hyperknot_country-levels,Nairobi
KE-30,KE,Subdivision name (en),Nairobi City
KE-300,KE,Subdivision name (en),Coast
KE-300,KE,gn_name_rnaturalearth,Coast Province
KE-300,KE,name_pt_rnaturalearth,Costa
KE-300,KE,name_fr_rnaturalearth,Côte
KE-300,KE,name_sv_rnaturalearth,Kustprovinsen
KE-300,KE,name_hu_rnaturalearth,Parti tartomány
KE-300,KE,name_es_rnaturalearth,Provincia Costera
KE-300,KE,name_it_rnaturalearth,provincia Costiera
KE-300,KE,name_id_rnaturalearth,Provinsi Coast
KE-300,KE,name_pl_rnaturalearth,Prowincja Nadmorska
KE-300,KE,Subdivision name (sw),Pwani
KE-31,KE,Subdivision name (en),Nakuru
KE-32,KE,Subdivision name (en),Nandi
KE-33,KE,Subdivision name (en),Narok
KE-34,KE,Subdivision name (en),Nyamira
KE-35,KE,Subdivision name (en),Nyandarua
KE-36,KE,Subdivision name (en),Nyeri
KE-37,KE,Subdivision name (en),Samburu
KE-38,KE,Subdivision name (en),Siaya
KE-39,KE,github_hyperknot_country-levels,Taita Taveta
KE-39,KE,Subdivision name (en),Taita/Taveta
KE-40,KE,Subdivision name (en),Tana River
KE-400,KE,Subdivision name (en),Eastern
KE-400,KE,gn_name_rnaturalearth,Eastern Province
KE-400,KE,name_alt_rnaturalearth,Federal Area
KE-400,KE,name_alt_rnaturalearth_cleaned,Federal Area|Nairobi District|Masai
KE-400,KE,name_alt_rnaturalearth,Federal Area|Nairobi District|Masai District
KE-400,KE,name_hu_rnaturalearth,Keleti tartomány
KE-400,KE,name_alt_rnaturalearth_cleaned,Masai
KE-400,KE,name_alt_rnaturalearth,Masai District
KE-400,KE,Subdivision name (sw),Mashariki
KE-400,KE,name_alt_rnaturalearth_cleaned,Nairobi
KE-400,KE,name_alt_rnaturalearth,Nairobi District
KE-400,KE,name_sv_rnaturalearth,Östprovinsen
KE-400,KE,name_fr_rnaturalearth,Province orientale
KE-400,KE,name_es_rnaturalearth,Provincia Oriental
KE-400,KE,name_pt_rnaturalearth,Província Oriental
KE-400,KE,name_it_rnaturalearth,provincia Orientale
KE-400,KE,name_id_rnaturalearth,Provinsi Timur
KE-400,KE,name_pl_rnaturalearth,Prowincja Wschodnia
KE-41,KE,Subdivision name (en)_cleaned,Tharaka Nithi
KE-41,KE,Subdivision name (en),Tharaka-Nithi
KE-42,KE,Subdivision name (en),Trans Nzoia
KE-43,KE,Subdivision name (en),Turkana
KE-44,KE,Subdivision name (en),Uasin Gishu
KE-45,KE,Subdivision name (en),Vihiga
KE-46,KE,Subdivision name (en),Wajir
KE-47,KE,Subdivision name (en),West Pokot
KE-500,KE,Subdivision name (sw),Kaskazini Mashariki
KE-500,KE,name_nl_rnaturalearth,Kaskazini-Mashariki
KE-500,KE,name_pt_rnaturalearth,Nordeste
KE-500,KE,name_sv_rnaturalearth,Nordöstra provinsen
KE-500,KE,Subdivision name (en)_cleaned,North Eastern
KE-500,KE,gn_name_rnaturalearth,North Eastern Province
KE-500,KE,Subdivision name (en),North-Eastern
KE-500,KE,name_fr_rnaturalearth_cleaned,Province nord orientale
KE-500,KE,name_fr_rnaturalearth,Province nord-orientale
KE-500,KE,name_it_rnaturalearth,provincia Nordorientale
KE-500,KE,name_es_rnaturalearth,Provincia Nororiental
KE-500,KE,name_id_rnaturalearth,Provinsi Timur Laut
KE-500,KE,name_pl_rnaturalearth_cleaned,Prowincja Pólnocno Wschodnia
KE-500,KE,name_pl_rnaturalearth,Prowincja Pólnocno-Wschodnia
KE-600,KE,Subdivision name (en),Nyanza
KE-600,KE,gn_name_rnaturalearth,Nyanza Province
KE-600,KE,name_hu_rnaturalearth,Nyanza tartomány
KE-600,KE,name_sv_rnaturalearth,Nyanzaprovinsen
KE-600,KE,name_it_rnaturalearth,provincia di Nyanza
KE-600,KE,name_id_rnaturalearth,Provinsi Nyanza
KE-600,KE,name_pl_rnaturalearth,Prowincja Nyanza
KE-700,KE,Subdivision name (sw),Bonde la Ufa
KE-700,KE,name_hu_rnaturalearth,Hasadékvölgy tartomány
KE-700,KE,name_it_rnaturalearth,provincia della Rift Valley
KE-700,KE,name_pt_rnaturalearth,Província do Vale do Rift
KE-700,KE,name_id_rnaturalearth,Provinsi Rift Valley
KE-700,KE,name_pl_rnaturalearth,Prowincja Wielkiego Rowu
KE-700,KE,Subdivision name (en),Rift Valley
KE-700,KE,gn_name_rnaturalearth,Rift Valley Province
KE-700,KE,name_sv_rnaturalearth_cleaned,Rift Valley provinsen
KE-700,KE,name_sv_rnaturalearth,Rift Valley-provinsen
KE-700,KE,name_es_rnaturalearth,Valle del Rift
KE-700,KE,name_fr_rnaturalearth,Vallée du Rift
KE-800,KE,Subdivision name (sw),Magharibi
KE-800,KE,name_fr_rnaturalearth,Province occidentale
KE-800,KE,name_es_rnaturalearth,Provincia Occidental
KE-800,KE,name_it_rnaturalearth,provincia Occidentale
KE-800,KE,name_pt_rnaturalearth,Província Ocidental
KE-800,KE,name_id_rnaturalearth,Provinsi Barat
KE-800,KE,name_pl_rnaturalearth,Prowincja Zachodnia
KE-800,KE,name_vi_rnaturalearth,Tây Kenya
KE-800,KE,name_sv_rnaturalearth,Västprovinsen
KE-800,KE,Subdivision name (en),Western
KE-800,KE,gn_name_rnaturalearth,Western Province
KG-B,KG,Subdivision name (ky)(BGN/PCGN 1979),Batken
KG-B,KG,name_tr_rnaturalearth,Batken Ili
KG-B,KG,gn_name_rnaturalearth,Batken Oblasty
KG-B,KG,name_en_rnaturalearth,Batken Region
KG-B,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Batkenskaja oblast'
KG-B,KG,Subdivision name (ru)(BGN/PCGN 1947),Batkenskaya oblast'
KG-B,KG,name_de_rnaturalearth,Gebiet Batken
KG-B,KG,name_pl_rnaturalearth,Obwód batkenski
KG-B,KG,name_fr_rnaturalearth,Province de Batken
KG-B,KG,name_es_rnaturalearth,Provincia de Batken
KG-B,KG,name_it_rnaturalearth,provincia di Batken
KG-B,KG,name_id_rnaturalearth,Provinsi Batken
KG-C,KG,iso-3166-2.js,Chü
KG-C,KG,Subdivision name (ky)(BGN/PCGN 1979)_no_diacritic,Chuy
KG-C,KG,Subdivision name (ky)(BGN/PCGN 1979),Chüy
KG-C,KG,gn_name_rnaturalearth,Chuy Oblasty
KG-C,KG,name_en_rnaturalearth,Chuy Region
KG-C,KG,Subdivision name (ru)(BGN/PCGN 1947),Chuyskaya oblast'
KG-C,KG,name_hu_rnaturalearth,Csüi tartomány
KG-C,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic,Cujskaja oblast'
KG-C,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Čujskaja oblast'
KG-C,KG,name_tr_rnaturalearth,Çuy Ili
KG-C,KG,name_de_rnaturalearth,Gebiet Tschüi
KG-C,KG,name_pl_rnaturalearth,Obwód czujski
KG-C,KG,name_fr_rnaturalearth,Province de Tchouï
KG-C,KG,name_es_rnaturalearth,Provincia de Chuy
KG-C,KG,name_it_rnaturalearth,provincia di Cuj
KG-C,KG,name_id_rnaturalearth,Provinsi Chui
KG-C,KG,name_sv_rnaturalearth,Tjüj
KG-C,KG,name_nl_rnaturalearth,Tsjoej
KG-GB,KG,name_fr_rnaturalearth,Bichkek
KG-GB,KG,name_de_rnaturalearth,Bischkek
KG-GB,KG,Subdivision name (ky)(BGN/PCGN 1979),Bishkek
KG-GB,KG,gns_name_rnaturalearth,Bishkek Shaary
KG-GB,KG,name_nl_rnaturalearth,Bisjkek
KG-GB,KG,name_es_rnaturalearth,Biskek
KG-GB,KG,name_it_rnaturalearth,Biškek
KG-GB,KG,name_pt_rnaturalearth,Bisqueque
KG-GB,KG,name_pl_rnaturalearth,Biszkek
KG-GB,KG,Subdivision name (ru)(BGN/PCGN 1947),Gorod Bishkek
KG-GB,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic,Gorod Biskek
KG-GB,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Gorod Biškek
KG-GO,KG,github_hyperknot_country-levels,City of Osh
KG-GO,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic,Gorod Os
KG-GO,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Gorod Oš
KG-GO,KG,Subdivision name (ru)(BGN/PCGN 1947),Gorod Osh
KG-GO,KG,Subdivision name (ky)(BGN/PCGN 1979),Osh
KG-J,KG,name_tr_rnaturalearth_cleaned,Celal Abad Ili
KG-J,KG,name_tr_rnaturalearth,Celal-Abad Ili
KG-J,KG,name_alt_rnaturalearth_cleaned,Djalal Abad
KG-J,KG,name_alt_rnaturalearth_cleaned,"Djalal Abad, Dzhalal Abadskaya Oblast'|Žalal Abad"
KG-J,KG,name_alt_rnaturalearth,Djalal-Abad
KG-J,KG,name_alt_rnaturalearth,"Djalal-Abad, Dzhalal-Abadskaya Oblast'|Žalal-Abad"
KG-J,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic_cleaned,Dzalal Abadskaja oblast'
KG-J,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_cleaned,Džalal Abadskaja oblast'
KG-J,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic,Dzalal-Abadskaja oblast'
KG-J,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Džalal-Abadskaja oblast'
KG-J,KG,Subdivision name (ru)(BGN/PCGN 1947)_cleaned,Dzhalal Abadskaya oblast'
KG-J,KG,name_alt_rnaturalearth_cleaned,Dzhalal Abadskaya Oblast'
KG-J,KG,Subdivision name (ru)(BGN/PCGN 1947),Dzhalal-Abadskaya oblast'
KG-J,KG,name_alt_rnaturalearth,Dzhalal-Abadskaya Oblast'
KG-J,KG,name_nl_rnaturalearth_cleaned,Dzjalal Abad
KG-J,KG,name_nl_rnaturalearth,Dzjalal-Abad
KG-J,KG,name_de_rnaturalearth,Gebiet Dschalalabat
KG-J,KG,Subdivision name (ky)(BGN/PCGN 1979)_cleaned,Jalal Abad
KG-J,KG,gn_name_rnaturalearth_cleaned,Jalal Abad Oblasty
KG-J,KG,Subdivision name (ky)(BGN/PCGN 1979),Jalal-Abad
KG-J,KG,gn_name_rnaturalearth,Jalal-Abad Oblasty
KG-J,KG,name_en_rnaturalearth,Jalal-Abad Region
KG-J,KG,name_pl_rnaturalearth,Obwód dzalalabadzki
KG-J,KG,name_fr_rnaturalearth_cleaned,Province de Jalal Abad
KG-J,KG,name_fr_rnaturalearth,Province de Jalal-Abad
KG-J,KG,name_es_rnaturalearth_cleaned,Provincia de Jalal Abad
KG-J,KG,name_es_rnaturalearth,Provincia de Jalal-Abad
KG-J,KG,name_it_rnaturalearth,provincia di Žalalabad
KG-J,KG,name_id_rnaturalearth_cleaned,Provinsi Jalal Abad
KG-J,KG,name_id_rnaturalearth,Provinsi Jalal-Abad
KG-J,KG,name_alt_rnaturalearth_cleaned,Žalal Abad
KG-J,KG,name_alt_rnaturalearth,Žalal-Abad
KG-N,KG,name_de_rnaturalearth,Gebiet Naryn
KG-N,KG,name_tr_rnaturalearth,Narin ili
KG-N,KG,name_hu_rnaturalearth,Narin tartomány
KG-N,KG,Subdivision name (ky)(BGN/PCGN 1979),Naryn
KG-N,KG,gn_name_rnaturalearth,Naryn Oblasty
KG-N,KG,name_en_rnaturalearth,Naryn Region
KG-N,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Narynskaja oblast'
KG-N,KG,Subdivision name (ru)(BGN/PCGN 1947),Narynskaya oblast'
KG-N,KG,name_pl_rnaturalearth,Obwód narynski
KG-N,KG,name_fr_rnaturalearth,Province de Naryn
KG-N,KG,name_es_rnaturalearth,Provincia de Naryn
KG-N,KG,name_it_rnaturalearth,provincia di Naryn
KG-N,KG,name_id_rnaturalearth,Provinsi Naryn
KG-N,KG,name_alt_rnaturalearth_cleaned,Tien Shanskaya Oblast'
KG-N,KG,name_alt_rnaturalearth_cleaned,"Tien Shanskaya Oblast', Tyan' Shan'"
KG-N,KG,name_alt_rnaturalearth,Tien-Shanskaya Oblast'
KG-N,KG,name_alt_rnaturalearth,"Tien-Shanskaya Oblast', Tyan'-Shan'"
KG-N,KG,name_alt_rnaturalearth_cleaned,Tyan' Shan'
KG-N,KG,name_alt_rnaturalearth,Tyan'-Shan'
KG-O,KG,name_fr_rnaturalearth,Och
KG-O,KG,name_hu_rnaturalearth,Os
KG-O,KG,name_it_rnaturalearth,Oš
KG-O,KG,name_de_rnaturalearth,Osch
KG-O,KG,Subdivision name (ky)(BGN/PCGN 1979),Osh
KG-O,KG,gn_name_rnaturalearth,Osh Oblasty
KG-O,KG,github_hyperknot_country-levels,Osh Region
KG-O,KG,Subdivision name (ru)(BGN/PCGN 1947),Oshskaya oblast'
KG-O,KG,name_nl_rnaturalearth,Osj
KG-O,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_no_diacritic,Osskaja oblast'
KG-O,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Ošskaja oblast'
KG-O,KG,name_pl_rnaturalearth,Osz
KG-T,KG,name_de_rnaturalearth,Gebiet Talas
KG-T,KG,name_pl_rnaturalearth,Obwód talaski
KG-T,KG,name_fr_rnaturalearth,Province de Talas
KG-T,KG,name_es_rnaturalearth,Provincia de Talas
KG-T,KG,name_it_rnaturalearth,provincia di Talas
KG-T,KG,name_id_rnaturalearth,Provinsi Talas
KG-T,KG,Subdivision name (ky)(BGN/PCGN 1979),Talas
KG-T,KG,name_tr_rnaturalearth,Talas Ili
KG-T,KG,gn_name_rnaturalearth,Talas Oblasty
KG-T,KG,name_en_rnaturalearth,Talas Region
KG-T,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Talasskaja oblast'
KG-T,KG,Subdivision name (ru)(BGN/PCGN 1947),Talasskaya oblast'
KG-Y,KG,name_de_rnaturalearth,Gebiet Yssykköl
KG-Y,KG,name_tr_rnaturalearth_cleaned,Issik Göl Ili
KG-Y,KG,name_tr_rnaturalearth,Issik-Göl Ili
KG-Y,KG,name_vi_rnaturalearth,Issyk Kul
KG-Y,KG,name_alt_rnaturalearth_cleaned,"Issyk Kul, Issyk Kul'skaya Oblast'"
KG-Y,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987)_cleaned,Issyk Kul'skaja oblast'
KG-Y,KG,Subdivision name (ru)(BGN/PCGN 1947)_cleaned,Issyk Kul'skaya oblast'
KG-Y,KG,name_alt_rnaturalearth_cleaned,Issyk Kul'skaya Oblast'
KG-Y,KG,name_alt_rnaturalearth,Issyk-Kul
KG-Y,KG,name_en_rnaturalearth,Issyk-Kul Region
KG-Y,KG,name_alt_rnaturalearth,"Issyk-Kul, Issyk-Kul'skaya Oblast'"
KG-Y,KG,Subdivision name (ru)(GOST 1983 = UN V/18 1987),Issyk-Kul'skaja oblast'
KG-Y,KG,Subdivision name (ru)(BGN/PCGN 1947),Issyk-Kul'skaya oblast'
KG-Y,KG,name_alt_rnaturalearth,Issyk-Kul'skaya Oblast'
KG-Y,KG,name_pl_rnaturalearth,Obwód issykkulski
KG-Y,KG,name_es_rnaturalearth_cleaned,Provincia de Ysyk Kol
KG-Y,KG,name_es_rnaturalearth,Provincia de Ysyk-Kol
KG-Y,KG,name_it_rnaturalearth,provincia di Ysykköl
KG-Y,KG,name_id_rnaturalearth,Provinsi Issyk Kul
KG-Y,KG,name_fr_rnaturalearth,Yssykköl
KG-Y,KG,Subdivision name (ky)(BGN/PCGN 1979)_no_diacritic_cleaned,Ysyk Kol
KG-Y,KG,Subdivision name (ky)(BGN/PCGN 1979)_cleaned,Ysyk Köl
KG-Y,KG,gns_name_rnaturalearth_cleaned,Ysyk Kol Oblasty
KG-Y,KG,Subdivision name (ky)(BGN/PCGN 1979)_no_diacritic,Ysyk-Kol
KG-Y,KG,Subdivision name (ky)(BGN/PCGN 1979),Ysyk-Köl
KG-Y,KG,gns_name_rnaturalearth,Ysyk-Kol Oblasty
KG-Y,KG,name_nl_rnaturalearth,Ysykköl
KH-1,KH,name_alt_rnaturalearth,Banteay Mean Cheay
KH-1,KH,Subdivision name (km)(National draft 1997),Banteay Mean Chey
KH-1,KH,gns_name_rnaturalearth,Banteay Mean Choay
KH-1,KH,gns_name_rnaturalearth,"Banteay Mean Choay, Khett"
KH-1,KH,Local variant,Banteay Meanchey
KH-1,KH,Subdivision name (km)(BGN/PCGN 1972),Bântéay Méanchey
KH-1,KH,name_en_rnaturalearth,Banteay Meanchey Province
KH-1,KH,github_hyperknot_country-levels,Bantey Meanchey
KH-1,KH,gns_name_rnaturalearth,Khett Banteay Mean Choay
KH-1,KH,name_fr_rnaturalearth,province de Banteay Mean Chey
KH-1,KH,name_it_rnaturalearth,provincia di Banteay Meanchey
